,0
0,PCGF6
1,TBC1D19
2,LAMA1
3,KMT2B
4,FAM86C2P
5,SPIRE1
6,NPR1
7,SLC25A12
8,DPH2
9,NPIPB5
10,LAMC2
11,RTN4IP1
12,ARL16
13,COPE
14,SLC7A1
15,C2orf76
16,ARHGAP17
17,CARM1
18,IGF2R
19,NSUN7
20,TMPRSS13
21,SLC24A1
22,ZC3H10
23,KIAA0355
24,RUVBL1
25,NAALADL2
26,B4GALNT3
27,FTH1
28,FAM222B
29,ZDHHC4
30,F3
31,TTYH3
32,GRHL2
33,STARD13
34,SLC39A7
35,PATZ1
36,HIKESHI
37,SLC24A3
38,RAB25
39,HLA-DOA
40,UHMK1
41,NUDT18
42,OTULIN
43,RAD17
44,SLC35E4
45,MX2
46,RPS26
47,TMEM182
48,CTBP2
49,FAM103A1
50,PPT1
51,CCDC94
52,ZNF449
53,TMED7
54,TTF2
55,MAGEF1
56,GPR155
57,SGTB
58,EDEM2
59,LMAN1
60,MIB2
61,FAM122A
62,UST
63,CNOT2
64,RPS19BP1
65,MARVELD3
66,PPP1R7
67,DBNL
68,XPA
69,METTL23
70,ZDHHC7
71,AGPAT6
72,LRRC23
73,MRPL46
74,ISYNA1
75,PPP3CC
76,GOLGA2P10
77,KHK
78,MGMT
79,DHPS
80,CLUH
81,DNAJB2
82,RNF213
83,TNFAIP6
84,NLRP2
85,HSDL2
86,KANK2
87,TPRG1L
88,STMN1
89,ZNF626
90,LINC00657
91,MAN2C1
92,CTSS
93,ITGB6
94,EIF2B4
95,PHLDB3
96,PHACTR2
97,PI4KA
98,TNIK
99,TPGS2
100,HEBP1
101,LEPR
102,ALPL
103,ARMCX6
104,MEN1
105,TAF1B
106,SATB2
107,GJC1
108,ICA1L
109,DYRK1B
110,TRIP6
111,INSIG2
112,CENPV
113,RFXAP
114,FAM101B
115,CLN3
116,POU6F1
117,FUT2
118,RCC1
119,ADCK2
120,PSMG4
121,WDR70
122,DHX15
123,BCAS4
124,TWF2
125,ST3GAL3
126,EPHB4
127,CEP170
128,MEDAG
129,C7orf25
130,SYPL1
131,MIR22HG
132,EOGT
133,CPSF4
134,PROSER2
135,SDK1
136,FGD5
137,YIPF6
138,TATDN2
139,TCF7L1
140,EVC2
141,PIGH
142,RASGRF2
143,ZNF512B
144,BARD1
145,LDAH
146,ST14
147,DIPK2A
148,POU2F1
149,GSTA4
150,ANTXR1
151,USP39
152,NDUFA11
153,OGFOD3
154,ISCA1
155,POLK
156,TGFA
157,CCDC101
158,YBX1
159,ZSCAN21
160,CIITA
161,WBP4
162,CHST1
163,LSG1
164,ALS2CL
165,XRRA1
166,CHST11
167,RASIP1
168,CTGF
169,PPP2R3C
170,DESI1
171,TFB2M
172,LRRC37A4P
173,CCT8
174,NDUFA10
175,TBC1D2
176,SKA3
177,LHFP
178,RNF145
179,TBC1D3
180,C17orf97
181,STARD8
182,NINJ1
183,FDPS
184,ZNF613
185,CCNDBP1
186,NSMAF
187,AAGAB
188,ZNF714
189,BST2
190,TRPV2
191,DNAJC30
192,ZSWIM1
193,KIF1C
194,CFAP70
195,ERICH1
196,ACTN4
197,MED4
198,RPS17
199,PDCD6P1
200,KMT2A
201,PIP4K2A
202,SEC61A2
203,ADSL
204,WISP2
205,CLU
206,STOX1
207,MSL3
208,OSTM1
209,IREB2
210,VPS11
211,CCRN4L
212,JAM3
213,XIST
214,ARHGAP30
215,POLQ
216,COQ2
217,LOC730101
218,L2HGDH
219,APOOL
220,HBP1
221,TIMP3
222,ASB16-AS1
223,ESM1
224,LIN37
225,LEO1
226,ZNF331
227,ZNF17
228,DIRAS1
229,RARRES2
230,SSPN
231,TM2D2
232,RBBP8
233,GTF3A
234,FBXO4
235,SPINT2
236,SRSF10
237,BAIAP3
238,CTIF
239,SLC25A10
240,TMC4
241,LRRC14
242,UBE2V2
243,CCHCR1
244,MAGI3
245,RBM14
246,EID2
247,HRSP12
248,ACVR1
249,KIAA0895
250,VPS18
251,XPO4
252,C1orf35
253,TRAPPC6B
254,MALL
255,ZC3H6
256,SUZ12
257,DEGS1
258,BIRC5
259,BET1
260,TGFB1
261,PSMA5
262,PRADC1
263,PPP1R1B
264,NUP205
265,NUDCD3
266,MOCOS
267,SLC10A7
268,NOP58
269,CSTF2
270,EGF
271,TMBIM1
272,THRB
273,RABEPK
274,MAP1B
275,TXLNG
276,SSR2
277,SIPA1
278,IFFO1
279,RBBP5
280,POC1A
281,SARAF
282,VGLL4
283,FAM84A
284,C2orf68
285,C1QTNF6
286,CMAS
287,PNKD
288,DIS3L2
289,ZYG11B
290,PGAP2
291,RAMP1
292,ABCF1
293,RPS6KA1
294,LOC100129034
295,DCK
296,INAVA
297,APOBR
298,MIS18A
299,ITGAE
300,INTS5
301,DIPK2B
302,RIOK1
303,SIX1
304,CTBP1
305,ZNF710
306,DCTN3
307,RNF8
308,PALD1
309,PLK2
310,NEK2
311,ANKRD44
312,GPR34
313,BCAT1
314,KCNK15
315,RRAGD
316,SORL1
317,TCEB2
318,ALMS1
319,LUM
