,0
0,UHMK1
1,B4GALT1
2,SNHG15
3,FAM198A
4,BIRC3
5,RAMP2
6,ATR
7,UBE2R2
8,PON2
9,SPATC1L
10,HS6ST1
11,MAPK11
12,ST5
13,DCUN1D3
14,VCP
15,SSR3
16,TXNDC9
17,CASP7
18,SELT
19,CWC22
20,MBTPS2
21,BCL10
22,SMG6
23,NUS1
24,GPR153
25,TMEM143
26,PALM2AKAP2
27,PALM2AKAP2
28,CHPF2
29,EHD2
30,AKT2
31,LINC00909
32,MTBP
33,DDX39A
34,RMDN1
35,SIGLEC10
36,FTSJ2
37,STRA13
38,XRCC4
39,AMFR
40,PSMB5
41,ANKRD27
42,MUT
43,AVL9
44,OBSL1
45,DNASE2
46,RPS20
47,CCZ1
48,CCBL2
49,BCCIP
50,ACOT8
51,NDNL2
52,NCK1
53,GOLT1A
54,ODF2L
55,CWF19L1
56,KRT18
57,CTSS
58,MOV10
59,TROAP
60,KLHDC8B
61,LDOC1
62,SERPINA5
63,DNM2
64,PIGC
65,RAB26
66,PRDX1
67,ZNF607
68,MAF1
69,RAD50
70,UBE2V1
71,PELO
72,ANKS1A
73,ASRGL1
74,HSP90AA1
75,SCRN1
76,PEX14
77,RTN1
78,DMPK
79,SH3PXD2A
80,GLRX2
81,PANK1
82,STRN
83,LRRC42
84,TCP1
85,ME3
86,TP53BP1
87,MFSD12
88,KIAA1324L
89,PIGK
90,GCA
91,ELL2
92,HMGCR
93,MUC1
94,NUPL1
95,SMIM14
96,DNLZ
97,NQO1
98,LSM1
99,TSPAN3
100,FLI1
101,SRBD1
102,MBD2
103,MSH2
104,PAQR8
105,C5orf15
106,CXCL12
107,FBXO32
108,MRPS36
109,CCDC12
110,FCGR2C
111,GINM1
112,HSPB1P1
113,DDX21
114,PSMD10
115,MAP1LC3B2
116,ATP8B4
117,SPRY4
118,C3orf18
119,NCKAP1L
120,FOXRED2
121,PCDHB14
122,SEP15
123,PIAS2
124,MSI2
125,SDHAF4
126,SAMD8
127,TMEM245
128,SLC38A7
129,SSNA1
130,CALHM2
131,CFAP45
132,ASB13
133,ZNF395
134,RFT1
135,PDIA3
136,RWDD4
137,KIAA1551
138,CLN3
139,RCOR1
140,TMEM8B
141,SVEP1
142,IGHMBP2
143,TCEB1
144,RAD54B
145,RHOT1
146,CHIC1
147,METTL8
148,ESCO2
149,NEK1
150,STEAP4
151,TBL2
152,CASD1
153,KIFC3
154,CHMP3
155,RNPEPL1
156,TFF3
157,FBXW5
158,PTHLH
159,PPIE
160,BCLAF3
161,BCDIN3D
162,TMEM37
163,PROSER2
164,ZNF507
165,SLC15A2
166,CYB5R1
167,NOC4L
168,LAMTOR2
169,GAS1
170,SBNO2
171,ECH1
172,BIRC5
173,DHRS2
174,PTPRM
175,PSEN1
176,CLOCK
177,BTN3A3
178,STK11
179,FUNDC1
180,ZNF253
181,TMEM140
182,UBR2
183,TCAIM
184,ESR1
185,PIEZO2
186,HS6ST3
187,TNPO1
188,SHMT1
189,MEX3C
190,ARHGAP9
191,LUZP6
192,MYO9A
193,TBC1D8B
194,MAK16
195,DUS3L
196,KATNA1
197,VAV2
198,KLF7
199,HDAC2
200,IQCE
201,RAB23
202,MYL5
203,SWT1
204,C1orf216
205,AP3B1
206,AGFG2
207,ABI3BP
208,GINS3
209,GOLGA2P7
210,SNTB2
211,GKAP1
212,FXYD6
213,SLC27A3
214,GBP3
215,FLNC
216,DOCK9
217,CCDC58
218,DCTN3
219,TRAPPC2
220,MGAT4A
221,BMF
222,PDE10A
223,MTURN
224,RNF145
225,MAP3K2
226,LRP4
227,ITGA7
228,GTF2I
229,MCUR1
230,BRF2
231,GDAP2
232,NOC3L
233,RPP25L
234,TPM4
235,C9orf85
236,RTP4
237,CC2D2A
238,ZC4H2
239,ASB16-AS1
240,SLC38A9
241,ADSSL1
242,NTRK2
243,RHBDD3
244,SAP30
245,KIAA1462
246,BCKDHB
247,BAK1
248,PLAGL2
249,RTCA
250,HYAL3
251,SAAL1
252,WISP2
253,DLGAP1-AS1
254,COASY
255,VAMP3
256,TRAPPC2L
257,USP27X
258,PCYOX1L
259,FAM168A
260,POLR2B
261,MOXD1
262,PTAR1
263,ARHGEF26
264,DDIT4
265,RAD1
266,WIPI2
267,TLR1
268,CUEDC1
269,NLRP1
270,CHST14
271,PSPC1
272,AMIGO3
273,EZH2
274,KDF1
275,ZNF75A
276,PAFAH1B2
277,TNFRSF11B
278,EMB
279,KLHL36
280,ZNF462
281,ANKRD54
282,FGFR1
283,KIAA0141
284,TAMM41
285,CHRD
286,SF3A3
287,CDK5
288,SPTSSB
289,PRKACB
290,PFN2
291,PGRMC1
292,MCF2L
293,RGL2
294,FAM134B
295,WDR6
296,CETN2
297,ATP2A2
298,CCNDBP1
299,UBL4A
300,COG5
301,FCGR3A
302,EXO1
303,TDRD7
304,RMC1
305,UTRN
306,MESDC1
307,TMEM115
308,TULP4
309,ZNF30
310,BANF1
311,RBBP6
312,PITPNM1
313,NR4A1
314,UBA5
315,CPED1
316,SH3BGRL3
317,SARAF
318,IDE
319,SASS6
320,BAIAP2L1
