,0
0,NUCKS1
1,HADHA
2,KRT5
3,TFCP2
4,PPM1L
5,NRIP1
6,AEN
7,CHML
8,PLEKHO2
9,APOBEC3G
10,PSD4
11,POLR2H
12,ANKRD37
13,SLC35F2
14,RPL7A
15,ZNF184
16,THAP11
17,NUP93
18,HLA-DMB
19,FAM208A
20,TLE3
21,FGFRL1
22,HMHA1
23,KLHL25
24,GRAMD3
25,CLEC5A
26,OR2A7
27,ABHD16A
28,GEMIN6
29,SMAD5
30,FAM86C2P
31,ZNF579
32,RASGRF2
33,NKD2
34,PITRM1
35,SCAF8
36,NAT10
37,ARID4B
38,TBL1XR1
39,EIF4E3
40,GRHPR
41,RFC1
42,RCAN3
43,GIN1
44,POP5
45,BST1
46,MRPS17
47,HIATL1
48,TAF8
49,XXYLT1
50,PRDM4
51,LRRC37A16P
52,PTPRU
53,SLC38A2
54,SLC35B4
55,TRPT1
56,DEPDC1B
57,CCDC94
58,DYX1C1
59,FAM13A
60,CCT8
61,EIF2AK2
62,AGPAT5
63,TBX3
64,LRSAM1
65,RAB4A
66,KIAA1324
67,DUSP22
68,CISD3
69,ATP6V1D
70,TMEM200A
71,TP73-AS1
72,NIT1
73,CRNKL1
74,ACOX1
75,TNS2
76,CALCOCO1
77,CA5B
78,MARK1
79,THUMPD3-AS1
80,STEEP1
81,SNRPF
82,GATA6
83,PWWP2A
84,CBFA2T2
85,SMDT1
86,HCG11
87,INTS10
88,TTLL7
89,FBXL18
90,CNIH3
91,TRPV4
92,TAPT1-AS1
93,CAT
94,SEMA4C
95,CLTB
96,CHAD
97,MMS19
98,GIGYF2
99,IFITM2
100,HMGCR
101,ZNF277
102,PDCD6P1
103,MN1
104,CTAGE5
105,KAT2B
106,PLIN5
107,PRR11
108,PAF1
109,ALKBH2
110,GSDMB
111,TUSC2
112,MOAP1
113,TRNT1
114,VPRBP
115,KLHDC7B
116,SRCIN1
117,MAP3K6
118,DOCK1
119,MED29
120,TOPORS
121,RMC1
122,POLR1E
123,ESCO2
124,RACGAP1
125,PHOSPHO2
126,MICOS13
127,NUTM2D
128,CFLAR
129,PIGF
130,EIF3CL
131,CALML4
132,NHEJ1
133,EPRS
134,ABHD17B
135,PLCD4
136,HERC2P2
137,TLR3
138,NUMBL
139,LMO2
140,PGAP3
141,SH3YL1
142,NFATC2IP
143,STARD3
144,TRA2A
145,TUBB
146,SGK1
147,USF1
148,RAB27B
149,PLEKHA6
150,C17orf58
151,CBR4
152,SNX3
153,GAB2
154,CARD11
155,WDR6
156,FAM60A
157,KDELR2
158,FAM120C
159,TMEM39A
160,TFG
161,CA11
162,GOLGA2P7
163,FUCA1
164,TMTC1
165,SF3B1
166,RPLP0
167,NPLOC4
168,TP53
169,EXOC8
170,HSPA8
171,MARC1
172,CC2D2A
173,TRIR
174,RBM12B
175,SLCO3A1
176,TRAPPC11
177,SWT1
178,VWA2
179,MCC
180,ZFR
181,TPCN1
182,BATF
183,CCDC85C
184,AURKB
185,VANGL2
186,JRKL
187,KLHL8
188,USP34
189,PKIB
190,PANK2
191,YOD1
192,DUOX1
193,ACTB
194,SP3
195,REEP3
196,PRELP
197,FILIP1L
198,KIAA0930
199,MEA1
200,RASSF5
201,SESN1
202,FASN
203,LPCAT1
204,NUP88
205,TRIM47
206,DZANK1
207,TULP4
208,SYNDIG1
209,XPNPEP1
210,ZNF281
211,HS6ST1
212,ILF3
213,PLEKHA2
214,CEP170
215,PACSIN1
216,SDHA
217,SNX15
218,YEATS4
219,DDX24
220,TRIB3
221,TMEM181
222,FGD2
223,DDB1
224,ORAI1
225,KLHL3
226,DIAPH3
227,ZSCAN26
228,IFI6
229,HSPG2
230,MRPS6
231,RAF1
232,AHNAK
233,C2CD2
234,LAS1L
235,MED22
236,VIPR1
237,SEC22A
238,MLST8
239,RGPD4
240,TMEM127
241,TMED3
242,POLDIP2
243,ZNF486
244,SIK2
245,F11R
246,GOLPH3L
247,NFKB1
248,BCL11B
249,PBK
250,REXO1
251,SYTL5
252,NEMF
253,ELN
254,NOMO1
255,WDTC1
256,SHROOM4
257,CSNK1G2
258,TPRG1
259,ELOVL5
260,CCDC47
261,FNDC1
262,GPR37
263,ZNF416
264,ASB1
265,FAM110A
266,GNL2
267,RNF41
268,PPCS
269,PBX1
270,PCNT
271,TUFT1
272,PIGR
273,CLDN12
274,RPL30
275,MAP4
276,KIF24
277,GABARAP
278,DNAH1
279,POP7
280,WDSUB1
281,FRMD8
282,ZNF341
283,IRF5
284,MSRB1
285,AZIN1
286,KIAA2018
287,ZNF271P
288,CNNM2
289,MEF2D
290,ZNF626
291,FAM43A
292,ADM2
293,SLC6A9
294,FOXK1
295,RPS6KA3
296,PTK6
297,NPC2
298,GRAMD4
299,CROCC
300,GLIPR2
301,POLQ
302,PLBD2
303,CRSP8P
304,SMIM11
305,IGFBP7
306,CENPU
307,PML
308,KLC3
309,ITPR1
310,GGH
311,TMEM65
312,TMEM123
313,NUP205
314,SOWAHC
315,ARID5A
316,MIF
317,MAGOHB
318,DNAJA3
319,MARCH7
