,0
0,MMP17
1,FAM160A1
2,KCNMB3
3,TTC7A
4,WDR35
5,DNHD1
6,RER1
7,FCGR1A
8,DPH7
9,INPP5F
10,PSMD5
11,MAD1L1
12,ITM2C
13,TTC14
14,FTO
15,TSC22D3
16,TNFRSF12A
17,HSD17B8
18,ALDH18A1
19,PPP1R3E
20,SOCS7
21,GGNBP2
22,DBNL
23,GTF2IRD2B
24,MICAL2
25,GNG12
26,RBMS1
27,ABHD4
28,PBXIP1
29,PLEKHG1
30,SPTLC3
31,ZNF518A
32,SGTB
33,ARMC9
34,KXD1
35,A2M
36,RNASEL
37,EPSTI1
38,MAP1LC3B
39,GK
40,ATP5E
41,EGFR
42,CLPTM1
43,MYBL2
44,ZFAND1
45,LRRC8D
46,WDR73
47,PKN2
48,MRPS12
49,HMG20A
50,LBH
51,ZNF584
52,TFB1M
53,SPPL2A
54,PNMA1
55,CTNNBIP1
56,ATAD3C
57,SCCPDH
58,MPEG1
59,NOL10
60,IKZF4
61,ABAT
62,NRSN2
63,LIN54
64,INVS
65,SNRPN
66,CIRH1A
67,TMX3
68,GCN1L1
69,VPS37A
70,CDH1
71,GGA2
72,CACUL1
73,GJA1
74,ADIPOR2
75,CYR61
76,ZBTB5
77,AIM1
78,NUDT12
79,SLX1B
80,TRIQK
81,NAPEPLD
82,C12orf76
83,CD163
84,NUS1
85,LYN
86,TROVE2
87,PPP1R15A
88,RTN4
89,CCDC58
90,RNF149
91,TBC1D22B
92,SLC39A3
93,TMCO3
94,STAM
95,TNFRSF21
96,ZNF138
97,NT5C3B
98,IFT43
99,PPP1R3B
100,PHC2
101,GAREM
102,HIATL1
103,GMPR2
104,COL17A1
105,ISCA1
106,CD81
107,SLC4A2
108,PKP3
109,STK32B
110,FAM168A
111,TSPAN13
112,ALDH3B2
113,ANTXR2
114,CNTN1
115,TMEM120A
116,CTBP1
117,WDTC1
118,PIEZO1
119,ECE2
120,FLVCR2
121,DGLUCY
122,PAPOLG
123,ZSWIM8
124,SPATA2
125,RHOV
126,CCR1
127,TOM1L1
128,KIAA1755
129,BSDC1
130,MEX3C
131,QSER1
132,GGPS1
133,CYTH2
134,GLIPR2
135,TXNDC9
136,ZNF626
137,OGN
138,BCAP31
139,TMEM50B
140,SLFN12
141,RAB10
142,SHARPIN
143,SH2B1
144,EIF2AK3
145,HLA-F
146,GTF3C1
147,NANS
148,XXYLT1
149,GZMA
150,FERMT2
151,CABYR
152,ZCCHC8
153,MTHFS
154,TECPR1
155,P2RX7
156,ARHGEF40
157,FOXRED2
158,NAV3
159,CAPN2
160,ZNF395
161,FCGR2A
162,DHX15
163,ZNF354B
164,EPHA4
165,TCIM
166,DGCR6L
167,PRR11
168,TNXB
169,ABHD16B
170,MIER1
171,PCNXL3
172,NIT1
173,WWTR1
174,FOXP4
175,SBDSP1
176,MORF4L2
177,KIAA1549
178,MRPL20
179,NEURL1
180,NOD2
181,SPRN
182,D2HGDH
183,ENTPD6
184,SLC25A5
185,ZBTB11-AS1
186,PISD
187,GTF2E1
188,APBB1IP
189,PLEKHM1
190,RAB36
191,ZFP91
192,ZNF83
193,TTYH3
194,FBN2
195,EFNB3
196,LRCH4
197,DERL2
198,AFG3L1P
199,BUD31
200,KIAA1919
201,CINP
202,EIF3H
203,BRD4
204,GPALPP1
205,STXBP2
206,ACSF3
207,SH3RF2
208,LRRC40
209,BPTF
210,M6PR
211,ZSWIM4
212,HGSNAT
213,SLITRK6
214,RYK
215,RPL31
216,LINC01000
217,CHML
218,HLA-DRB6
219,THRB
220,RC3H2
221,MEF2BNB
222,SYTL2
223,S100A4
224,ZNF701
225,TRAF5
226,ZNF571
227,HMGB3
228,RNASE4
229,SPAG1
230,MSTO1
231,FANCG
232,IL18
233,SERPINH1
234,ZNF585A
235,SYNJ2
236,COL4A2
237,HIST1H2BK
238,XRCC1
239,UBL7
240,KIAA0513
241,GLRX
242,TLR2
243,ZBTB22
244,ZNF267
245,FAM86DP
246,TEDC2
247,NISCH
248,MMP9
249,ZNF808
250,FAM210A
251,FAM20B
252,MAPKAPK2
253,APEX2
254,FAM13B
255,BLZF1
256,PSMG3
257,HERC1
258,PCMT1
259,ZFP64
260,MRPL44
261,NOTCH2NL
262,KDR
263,WDPCP
264,PABPC1L
265,LPIN1
266,KCTD7
267,PHF20
268,MAST2
269,VPS25
270,RALGAPA2
271,CLCN2
272,ADAMTS12
273,ZNF347
274,ZAK
275,SYNE4
276,FYTTD1
277,CCND2
278,THAP9
279,SNAP47
280,SNAP47
281,SNRNP40
282,SLC39A7
283,NDUFAF2
284,B3GALT6
285,LINC01420
286,ETNK2
287,NHS
288,RAPGEF5
289,SLC44A1
290,CPA3
291,TTLL4
292,R3HDM4
293,MPI
294,LYSMD1
295,ABHD17C
296,GIN1
297,PXYLP1
298,GTF2F2
299,ATP13A1
300,CFB
301,MEMO1
302,SEPT5
303,LRRC8A
304,ATAD3B
305,HSD17B14
306,TMEM147
307,TP53BP2
308,SPIN2B
309,CAMKK2
310,RSL24D1
311,SEPT4
312,TBC1D5
313,ACTG1
314,HOXB2
315,CHSY1
316,F12
317,SERPINB8
318,CDKN1A
319,U2SURP
320,NDN
