,0
0,FAM168B
1,NKAP
2,NDUFA9
3,NLRC5
4,EIF2A
5,RABGAP1L
6,LACC1
7,VPS4A
8,LARS2
9,GABPB1-AS1
10,PARP11
11,PLXNB1
12,SRA1
13,CRTAP
14,TTC31
15,PAQR5
16,KCTD10
17,DPH5
18,C1QC
19,RECQL5
20,DOLPP1
21,TRPV6
22,FPGS
23,ACP5
24,TAOK2
25,CACNA1H
26,SNX2
27,BTBD2
28,SCN4B
29,PDE4DIP
30,PCBP1
31,KIAA0556
32,PUS7
33,FASTKD2
34,ZNF542P
35,APOL4
36,FAM134B
37,PEX19
38,RHBDD1
39,SPAST
40,FAM127B
41,PDCD7
42,BRPF3
43,AP2B1
44,SND1
45,TPM3
46,ITPR2
47,SEMA4C
48,SKI
49,R3HDM4
50,FAHD2A
51,LRRC37A2
52,CLIP4
53,CNST
54,DGUOK
55,PFKL
56,INAFM1
57,TSEN34
58,USE1
59,TMEM144
60,NUTF2
61,NDRG1
62,PPIL3
63,SERTAD4
64,ZNF784
65,RELT
66,LPGAT1
67,ASCC1
68,PLEKHA1
69,CD58
70,SLC25A3
71,PHYH
72,RHOC
73,TBXAS1
74,SLC2A3
75,NT5C2
76,ZKSCAN8
77,PAPOLG
78,AK4
79,ZNF337
80,CMTM6
81,CPSF4
82,NUDCD2
83,CXCL12
84,PTDSS2
85,EFR3B
86,CFAP69
87,ANKMY2
88,SH3RF2
89,ZNF267
90,TELO2
91,ADAMTS4
92,ARHGEF6
93,PDK3
94,TMEM125
95,B2M
96,ZDHHC8
97,MRPS9
98,EVL
99,ACAT1
100,PPP3CC
101,AIMP2
102,AGO3
103,PLCB1
104,C1QTNF3
105,TIGD1
106,CSE1L
107,KRT14
108,ADSS
109,SLC12A4
110,CCT4
111,AFAP1L1
112,KTN1
113,RPL14
114,NIN
115,PLEKHA2
116,SHC1
117,ACVRL1
118,EBP
119,JAG2
120,EVI5L
121,FAM161B
122,CFH
123,ZNF75A
124,C1orf174
125,BAP1
126,CCDC47
127,B4GALT4
128,BRWD1
129,SLC4A7
130,UQCRQ
131,MARCH7
132,DNAJC2
133,PLRG1
134,DPYSL2
135,LPAR5
136,SPEN
137,RNF121
138,ZNF160
139,ANPEP
140,LSS
141,SLC35C2
142,CYFIP2
143,C1orf109
144,RUVBL1
145,GXYLT1
146,CAPN9
147,MYL6B
148,SLC2A1
149,THUMPD3-AS1
150,MAP3K7
151,ARRDC4
152,PLA2G4F
153,FBXW11
154,DHRS13
155,MARK3
156,GREB1
157,STAM2
158,KLF8
159,GNB1
160,PAN3
161,SLC15A2
162,PDIA3
163,ZNF285
164,ROGDI
165,ZNF354A
166,SLX4
167,DTX4
168,WASH3P
169,ZSWIM4
170,LINC00205
171,KLF16
172,IFIT1
173,STAP2
174,IKBKE
175,SIX4
176,ZNF561
177,EOLA1
178,RNASE4
179,NCALD
180,FANCG
181,ESPL1
182,TPD52L2
183,BTD
184,MEGF6
185,UBIAD1
186,CNOT6
187,ABCA3
188,ZCCHC14
189,CFAP410
190,ANKRD54
191,ABI1
192,DBP
193,NEK3
194,GTPBP1
195,SBF2
196,MMRN2
197,ZNF443
198,RHBDF2
199,STK24
200,FAM45A
201,KATNBL1
202,ABCF1
203,RBMXL1
204,NSUN2
205,SLC1A2
206,ATL3
207,DDX20
208,SLC18B1
209,RNASEH2C
210,ITGB8
211,VPS13A
212,BASP1
213,DKK2
214,PCNT
215,KIAA1522
216,PIGB
217,MPV17
218,C16orf74
219,CD68
220,RAB6B
221,HOXC8
222,FBXO31
223,MXRA5
224,PJA2
225,CAPZB
226,FAM86EP
227,SGSH
228,PAPD4
229,ZNF362
230,POLR2G
231,DNM3
232,HNRNPA3
233,RNF215
234,UTP20
235,CAMTA2
236,UBAC1
237,CSTF2
238,AGTRAP
239,DESI1
240,SEPT8
241,GIT2
242,METTL17
243,EIF3K
244,NDUFAF5
245,LOC100190986
246,KIF27
247,CCDC14
248,AIFM1
249,CUTA
250,ARID4A
251,TMEM184B
252,EPHB2
253,GRSF1
254,ODF2
255,FAM198B
256,RNF135
257,MED9
258,CRMP1
259,MFSD7
260,RBIS
261,ARHGEF37
262,POMGNT1
263,C8orf76
264,RPTOR
265,ASXL1
266,ARMT1
267,PPP2R1A
268,TRIM28
269,CEP162
270,PPP1CA
271,ITGB5
272,ZNF268
273,SPAG5
274,METTL22
275,ZBTB26
276,RAB35
277,YKT6
278,ANKRD6
279,ADPRH
280,CDKN2D
281,IMMP2L
282,ARFGAP3
283,SMC4
284,FUT11
285,BRE
286,ZNF276
287,ASRGL1
288,MSH2
289,DOK7
290,LINC00925
291,P3H1
292,POLR1A
293,CCDC94
294,TRABD
295,PRIMPOL
296,PLA2G4C
297,HLA-DQB1
298,PTK2
299,ADSSL1
300,SCPEP1
301,MMAA
302,VCL
303,ZBTB25
304,CTAGE5
305,FKBP14
306,BCL11B
307,FBXW4
308,SMEK2
309,CD9
310,MSRA
311,BLOC1S4
312,PUSL1
313,SAT2
314,PANK1
315,SEPW1
316,FKBP2
317,FECH
318,RALA
319,MRPL57
