,0
0,FYTTD1
1,PITPNB
2,TRAF4
3,DCXR
4,ZNHIT6
5,ATP6V1C1
6,LRRC46
7,RDH11
8,KMT2C
9,MAOA
10,CDKN2D
11,SNED1
12,RASEF
13,BUD31
14,ZNF12
15,RELT
16,TGIF1
17,LOC100133331
18,PEX19
19,NPRL3
20,EEF1E1
21,ADIPOR1
22,SKIV2L2
23,GTF2F2
24,DEAF1
25,HARS2
26,RBM19
27,C17orf75
28,PIP4K2B
29,MALT1
30,TTBK2
31,COPRS
32,GIMAP1
33,ARHGAP33
34,YAE1D1
35,TCIRG1
36,XRCC1
37,PARVB
38,AP1G1
39,DVL1
40,ZNF688
41,TRIM8
42,DBF4B
43,FAR1
44,NGRN
45,ACP5
46,PPIP5K2
47,MICAL2
48,DKFZP586I1420
49,JOSD1
50,APOO
51,PHACTR4
52,RRAGA
53,MED13L
54,TEX2
55,RBFOX2
56,ACP1
57,QSOX2
58,TCF7L2
59,CYP26B1
60,NUAK2
61,HERC2P2
62,TAPT1-AS1
63,IFITM1
64,SMCR8
65,CDK17
66,RALGDS
67,MTFMT
68,GPR39
69,IPP
70,RHOU
71,ATF7
72,TGFB3
73,SMC1A
74,MYO1C
75,RPLP2
76,FAM96B
77,RAB21
78,PFDN2
79,FAM69B
80,EGFL7
81,CDC42SE2
82,SUGT1P4-STRA6LP-CCDC180
83,HSDL1
84,IER2
85,FAM185A
86,SBSPON
87,RCOR1
88,NCLN
89,FDXR
90,GNPTG
91,SEMA6C
92,XG
93,UVRAG
94,FAM120AOS
95,BLOC1S2
96,CLUH
97,PRKCA
98,SLFN12
99,WRN
100,ZNF248
101,LGALS1
102,MTERF1
103,WRAP73
104,ZNF879
105,MAP4K4
106,ALG10B
107,GRB2
108,PSMD5
109,FXR2
110,RNPC3
111,IRAK2
112,ECHDC2
113,ACTR3
114,CNPPD1
115,SEPSECS
116,FAM173B
117,PHOSPHO2
118,AMN1
119,PPP6R1
120,ELF3
121,UNC119B
122,RIPK4
123,C1orf115
124,STX18
125,SNRPG
126,ZBED6CL
127,LAMC2
128,DNAAF2
129,L3MBTL3
130,KDM5C
131,SMG1P1
132,ANKRA2
133,GGPS1
134,HMG20B
135,MOSMO
136,SNHG8
137,MAP4K1
138,PTPN21
139,LIMD2
140,WWC1
141,TMEM104
142,ZNF181
143,PARP6
144,OLMALINC
145,ANKRD13D
146,GPRC5C
147,HNRNPL
148,AP2S1
149,PNPLA8
150,SOX4
151,HN1L
152,THUMPD3-AS1
153,DALRD3
154,PRPS1
155,KCTD11
156,THBS4
157,CHCHD5
158,OAS2
159,PLGRKT
160,HARS
161,LEPR
162,ATXN1
163,ZNF808
164,HMGN4
165,BAZ2A
166,RASSF4
167,BCAT1
168,TOB2
169,GNB1L
170,RAB11FIP1
171,DPH2
172,SHCBP1
173,RAPGEF3
174,SEC24C
175,CD276
176,PHLDB2
177,DCTN3
178,PKP1
179,GNL3L
180,ID4
181,ANXA9
182,POLR1E
183,C9orf64
184,TMEM185A
185,ST7
186,CSTF2
187,DHX32
188,CBLB
189,ALKBH7
190,SEMA3G
191,RPL23AP53
192,RBBP4
193,SLC39A13
194,TTC12
195,BIRC3
196,PGAP3
197,RTN4
198,NCF4
199,NHLRC2
200,BACH1
201,LOC100132287
202,ARMCX6
203,PAIP1
204,SNX8
205,LRRCC1
206,CMC4
207,DTWD1
208,ZBTB40
209,ANLN
210,ZNF324
211,TUBD1
212,CCNL1
213,GPR153
214,LRRFIP1
215,GMEB1
216,SMIM14
217,FUT4
218,PPP1R8
219,LZTFL1
220,MAP2K2
221,SNAPC1
222,CTR9
223,GMPR2
224,ARMC1
225,TEAD3
226,HIST1H2BK
227,GOSR1
228,KALRN
229,NSF
230,MPRIP
231,SPHK2
232,WASL
233,HMGCS1
234,TMEM5
235,SLC7A7
236,TOR1A
237,MAP1LC3B2
238,SPEG
239,ROMO1
240,NDUFB3
241,ZSWIM1
242,STXBP1
243,SYNE4
244,FBL
245,FAM8A1
246,ERICH1
247,SUPT5H
248,RPSAP58
249,ZMYM5
250,WSB2
251,TNFAIP3
252,CLN3
253,IFT52
254,APOL3
255,LIPA
256,FAM92A1
257,BCAS4
258,TRIM25
259,EFR3A
260,RNF122
261,ANKRD22
262,MMP13
263,SPDL1
264,TYW1
265,SLC19A2
266,DDAH1
267,MAATS1
268,HS3ST1
269,MAN2A1
270,SIAH2
271,DKK3
272,ZNF772
273,SHFM1
274,VTI1B
275,KIAA1211L
276,AXIN1
277,RBM27
278,MAP3K6
279,PALM2AKAP2
280,PALM2AKAP2
281,MYO9A
282,GHR
283,SLC16A1
284,HADHB
285,TPST1
286,MDK
287,FLII
288,SPATA5L1
289,SETD7
290,YWHAQ
291,BOLA1
292,INPP5B
293,SLC9A8
294,LIMA1
295,ORC6
296,RNF19A
297,TMEM159
298,PHF20
299,MTHFD1
300,HAUS6
301,SEMA3E
302,RBM28
303,CEP41
304,ZSCAN16
305,LIN9
306,CFAP97
307,ROBO4
308,ERMARD
309,PSMC3IP
310,ZNF793
311,HILPDA
312,PPM1D
313,MUTYH
314,ZNF106
315,C14orf28
316,PNPLA4
317,SARDH
318,PRKAB1
319,SLC45A3
320,ST3GAL3
