,0
0,MDN1
1,RC3H1
2,ATRIP
3,SLC39A4
4,DTX3
5,TMEM231
6,BCL2L11
7,ZNF484
8,HERC6
9,TMPRSS3
10,WSB1
11,MB21D1
12,BHLHE41
13,ZNF248
14,TTC7A
15,HMGB1
16,CCDC74B
17,IRAK2
18,KIAA2013
19,ZNF518A
20,TMEM218
21,DCLRE1A
22,CKMT1A
23,PFKFB3
24,LIN37
25,FAM96A
26,ILVBL
27,TTC14
28,TRAPPC9
29,NPY1R
30,YWHAE
31,ATG4C
32,KCNJ2
33,CTC1
34,CCBL2
35,SUPT4H1
36,EEPD1
37,SET
38,PIBF1
39,SLC36A4
40,ENDOD1
41,ENO1
42,MAGT1
43,SMPDL3B
44,HADH
45,IFNAR2
46,SUV39H1
47,MDM4
48,GALNT18
49,TATDN3
50,SHISA9
51,CFL2
52,ANP32A
53,MSTO2P
54,COL16A1
55,RPUSD3
56,ACTN4
57,SLC1A4
58,TAF2
59,MEGF9
60,PRKAR2B
61,ST13P4
62,SMARCA1
63,TUBGCP4
64,ZDHHC20
65,MAMDC2
66,HEY2
67,NBL1
68,RETSAT
69,NIPA2
70,DCAKD
71,MAP3K5
72,TRAF3IP3
73,KRT19
74,GSTA4
75,ZNF711
76,EP400
77,SEPT8
78,MRPS11
79,C22orf39
80,CHAF1B
81,CYB5R1
82,CDKN2AIP
83,TRIM38
84,CD14
85,SLC35A1
86,C11orf54
87,UCK2
88,KREMEN1
89,DNAJC4
90,STON2
91,GRINA
92,CLN3
93,VPS4A
94,MBTPS1
95,SPDEF
96,SEC61B
97,ABHD5
98,METTL9
99,SFI1
100,LBR
101,IL11RA
102,CINP
103,JAK2
104,CFB
105,FAM49B
106,MARCKSL1
107,NPL
108,POLR1A
109,SURF6
110,DUSP1
111,GPR155
112,MCTS1
113,NPHP4
114,FAAP20
115,RPL31
116,UBXN8
117,DMTF1
118,PIK3CG
119,FIZ1
120,MED28
121,HMGXB4
122,C19orf48
123,MRPL16
124,CTNNA1
125,HCLS1
126,LAMP5
127,RAB3IL1
128,PTCD2
129,FOXI1
130,AP5Z1
131,SGTA
132,KIN
133,TMEM184A
134,DDX17
135,GBP3
136,CHTF8
137,SYT1
138,RAB21
139,RET
140,IQGAP2
141,OMA1
142,GRPEL1
143,ABHD2
144,NAP1L5
145,MICAL3
146,ADGRL2
147,CEP89
148,RPL27
149,MEMO1
150,CCDC3
151,MRM1
152,PRR12
153,RNF130
154,NAT10
155,WIPI1
156,PECR
157,HIST1H2AC
158,MITF
159,UBN2
160,SMG6
161,B9D1
162,MBD3
163,INPPL1
164,ACSL1
165,PRPF6
166,LINC00116
167,ARL6IP4
168,GNA13
169,PHGDH
170,PREX1
171,ATP2A3
172,TMEM147
173,DKC1
174,GORAB
175,KLHL3
176,DIAPH1
177,WASF3
178,TINF2
179,ZNF610
180,KLF13
181,CFAP45
182,ST3GAL3
183,MRFAP1
184,NUP205
185,ATP5D
186,RCSD1
187,YEATS4
188,IMMT
189,C1orf198
190,PRKCB
191,RNF139
192,SFT2D2
193,SLC26A2
194,DMKN
195,ARHGDIA
196,BTAF1
197,USP43
198,GBE1
199,BRI3BP
200,P2RY13
201,GSR
202,KCTD10
203,PFDN4
204,H2AFY
205,STARD13
206,GRPEL2
207,NCAPD2
208,NOL10
209,ADAP2
210,PTDSS2
211,RNASEH2C
212,PIK3R3
213,NMT1
214,ATG2A
215,HGD
216,FLYWCH2
217,DGKE
218,PDE7A
219,OVOL1
220,CCDC28A
221,ECM1
222,PANX1
223,ZNF595
224,MYCBP2
225,PSMB10
226,DUSP6
227,ATP2C1
228,ZNF264
229,DNAJC14
230,MNT
231,FBN2
232,KIFC3
233,MMP16
234,TRIM68
235,COG6
236,ZNF337
237,RCAN1
238,UTP14A
239,OGFOD3
240,C6orf47
241,CAPNS1
242,MSL3
243,DUSP2
244,CASP3
245,TDRD3
246,SNX15
247,TMEM131
248,ZNF618
249,FLNA
250,TRMT61B
251,FKBP4
252,AURKA
253,PRKCE
254,LAMB2
255,INSIG1
256,EIF3B
257,KHDRBS1
258,CHRD
259,OGG1
260,SRPX
261,MCM3AP
262,NRAS
263,SIRT5
264,ZNF367
265,CLMP
266,MRPL33
267,AFF3
268,ADIPOR2
269,SIGLEC1
270,ARRDC2
271,CNP
272,CCDC80
273,RBIS
274,HEXIM2
275,SLC52A2
276,ARHGAP25
277,LRRC8B
278,NREP
279,KAT6A
280,DHRS11
281,CNBP
282,WDR7
283,RAB33B
284,GRSF1
285,DHX58
286,FCER1G
287,FASTKD5
288,GSTP1
289,HOOK3
290,TPM4
291,C1orf226
292,ITPR3
293,TRMT10A
294,ZNF568
295,TNFAIP1
296,TNFSF12-TNFSF13
297,TNXB
298,PLS3
299,DDIT3
300,POLE4
301,SNHG8
302,FYB
303,NCF1
304,CLUH
305,CC2D1B
306,GOLGA4
307,BCL7C
308,SRSF8
309,KIAA1324
310,PCDHB4
311,MALL
312,LYRM9
313,DYNC1H1
314,NADSYN1
315,CBR4
316,DNTTIP1
317,NRSN2
318,LZTS2
319,PFKFB2
