,0
0,uc001zwk.2
1,uc003lqy.1
2,uc011bjz.1
3,uc001vag.2
4,uc001sjm.2
5,uc001hpf.3
6,uc001nzs.1
7,uc003kdj.1
8,uc002ywo.2
9,uc002hat.2
10,uc003xjk.3
11,uc003uzw.2
12,uc010yfs.1
13,uc009wif.1
14,uc010jcp.2
15,uc003wld.2
16,uc004awa.1
17,uc002dsb.2
18,uc010avx.2
19,uc010sno.1
20,uc003bdf.3
21,uc002jyh.1
22,uc001wnm.1
23,uc004cbx.1
24,uc003ppg.1
25,uc010kjd.2
26,uc011jza.1
27,uc003umo.2
28,uc011ahr.1
29,uc003tjo.3
30,uc003qrc.2
31,uc001ufm.2
32,uc010zmo.1
33,uc003xbv.2
34,uc002ozf.3
35,uc003sqg.2
36,uc001hre.2
37,uc001kok.1
38,uc011egf.1
39,uc010dal.2
40,uc010lam.1
41,uc002ste.2
42,uc002sej.3
43,uc003pme.2
44,uc010inc.2
45,uc001qio.3
46,uc002ipg.2
47,uc010lkl.2
48,uc001sxr.1
49,uc001uml.2
50,uc001udm.3
51,uc002lsm.2
52,uc001ucu.2
53,uc002ypq.1
54,uc010gtm.1
55,uc011kjd.1
56,uc002xki.2
57,uc010dos.1
58,uc004exr.2
59,uc010wff.1
60,uc001vra.2
61,uc001gry.2
62,uc003qca.2
63,uc011dac.1
64,uc003kbp.1
65,uc011kpq.1
66,uc001zll.2
67,uc009vqa.1
68,uc001ozr.2
69,uc001anp.1
70,uc002cxp.1
71,uc002ogd.2
72,uc002lzn.2
73,uc004evy.2
74,uc001swn.1
75,uc010rha.1
76,uc001oct.2
77,uc010sfp.1
78,uc001hvs.1
79,uc011amn.1
80,uc010war.1
81,uc009wcy.1
82,uc001bey.2
83,uc001jgv.2
84,uc003slk.2
85,uc010cly.2
86,uc002vdi.1
87,uc002tic.1
88,uc001dxx.3
89,uc010fbv.1
90,uc002dfw.2
91,uc002arf.2
92,uc003oui.2
93,uc010frx.2
94,uc010oak.1
95,uc001qye.2
96,uc002wto.1
97,uc003cdl.2
98,uc010eox.2
99,uc010lgx.2
100,uc001slc.2
101,uc010pqr.1
102,uc004aov.2
103,uc002vft.2
104,uc001muz.2
105,uc011ltu.1
106,uc004crg.3
107,uc010sdy.1
108,uc003hql.1
109,uc001bps.2
110,uc001gih.1
111,uc010pne.1
112,uc002pnk.2
